disease,diseaseLabel,dis_type,drug,drugLabel,drug_type,rp
http://www.wikidata.org/entity/Q12135,mental disorder,disease,http://www.wikidata.org/entity/Q412443,risperidone,drug,can be treated by
http://www.wikidata.org/entity/Q183130,gastritis,disease,http://www.wikidata.org/entity/Q286846,pantoprazole,drug,can be treated by
http://www.wikidata.org/entity/Q133823,migraine,disease,http://www.wikidata.org/entity/Q221174,topiramate,drug,can be treated by
http://www.wikidata.org/entity/Q172941,peptic ulcer disease,disease,http://www.wikidata.org/entity/Q286846,pantoprazole,drug,can be treated by
http://www.wikidata.org/entity/Q1621830,lupus nephritis,disease,http://www.wikidata.org/entity/Q411648,tacrolimus,drug,can be treated by
http://www.wikidata.org/entity/Q41571,epilepsy,disease,http://www.wikidata.org/entity/Q411697,mephobarbital,drug,can be treated by
http://www.wikidata.org/entity/Q1331905,Lewy body dementia,disease,http://www.wikidata.org/entity/Q411887,rivastigmine,drug,can be treated by
http://www.wikidata.org/entity/Q31798,chancroid,disease,http://www.wikidata.org/entity/Q256602,ciprofloxacin,drug,can be treated by
http://www.wikidata.org/entity/Q355170,duodenal ulcer,disease,http://www.wikidata.org/entity/Q286846,pantoprazole,drug,can be treated by
http://www.wikidata.org/entity/Q980926,polymyositis,disease,http://www.wikidata.org/entity/Q411648,tacrolimus,drug,can be treated by
http://www.wikidata.org/entity/Q848371,lichen planus,disease,http://www.wikidata.org/entity/Q411648,tacrolimus,drug,can be treated by
http://www.wikidata.org/entity/Q175827,stomach disease,disease,http://www.wikidata.org/entity/Q286846,pantoprazole,drug,can be treated by
http://www.wikidata.org/entity/Q18671,intermittent explosive disorder,disease,http://www.wikidata.org/entity/Q412443,risperidone,drug,can be treated by
http://www.wikidata.org/entity/Q1406803,tonic–clonic seizure,disease,http://www.wikidata.org/entity/Q411697,mephobarbital,drug,can be treated by
http://www.wikidata.org/entity/Q504790,nephrotic syndrome,disease,http://www.wikidata.org/entity/Q411648,tacrolimus,drug,can be treated by
http://www.wikidata.org/entity/Q131755,bipolar disorder,disease,http://www.wikidata.org/entity/Q221174,topiramate,drug,can be treated by
http://www.wikidata.org/entity/Q1153419,interstitial lung disease,disease,http://www.wikidata.org/entity/Q411648,tacrolimus,drug,can be treated by
http://www.wikidata.org/entity/Q83030,dementia,disease,http://www.wikidata.org/entity/Q412690,galantamine,drug,can be treated by
http://www.wikidata.org/entity/Q177190,sleep disorder,disease,http://www.wikidata.org/entity/Q220426,zopiclone,drug,can be treated by
http://www.wikidata.org/entity/Q189588,stomach cancer,disease,http://www.wikidata.org/entity/Q412415,cisplatin,drug,can be treated by
http://www.wikidata.org/entity/Q12135,mental disorder,disease,http://www.wikidata.org/entity/Q411932,(S)-duloxetine,drug,can be treated by
http://www.wikidata.org/entity/Q11085,Parkinson's disease,disease,http://www.wikidata.org/entity/Q219957,zonisamide,drug,can be treated by
http://www.wikidata.org/entity/Q15975183,benign neonatal seizures,disease,http://www.wikidata.org/entity/Q407241,phenobarbital,drug,can be treated by
http://www.wikidata.org/entity/Q1472,Crohn's disease,disease,http://www.wikidata.org/entity/Q412479,mesalazine,drug,can be treated by
http://www.wikidata.org/entity/Q170990,arthritis,disease,http://www.wikidata.org/entity/Q412909,certolizumab pegol,drug,can be treated by
http://www.wikidata.org/entity/Q124407,type-1 diabetes,disease,http://www.wikidata.org/entity/Q412621,methyldopa,drug,can be treated by
http://www.wikidata.org/entity/Q83030,dementia,disease,http://www.wikidata.org/entity/Q411887,rivastigmine,drug,can be treated by
http://www.wikidata.org/entity/Q42844,major depressive disorder,disease,http://www.wikidata.org/entity/Q411932,(S)-duloxetine,drug,can be treated by
http://www.wikidata.org/entity/Q133823,migraine,disease,http://www.wikidata.org/entity/Q411932,(S)-duloxetine,drug,can be treated by
http://www.wikidata.org/entity/Q223591,gastroesophageal reflux disease,disease,http://www.wikidata.org/entity/Q286846,pantoprazole,drug,can be treated by
http://www.wikidata.org/entity/Q218712,Zollinger–Ellison syndrome,disease,http://www.wikidata.org/entity/Q286846,pantoprazole,drug,can be treated by
http://www.wikidata.org/entity/Q41571,epilepsy,disease,http://www.wikidata.org/entity/Q219957,zonisamide,drug,can be treated by
http://www.wikidata.org/entity/Q41112,schizophrenia,disease,http://www.wikidata.org/entity/Q412443,risperidone,drug,can be treated by
http://www.wikidata.org/entity/Q2894827,childhood absence epilepsy,disease,http://www.wikidata.org/entity/Q411697,mephobarbital,drug,can be treated by
http://www.wikidata.org/entity/Q161790,Asperger syndrome,disease,http://www.wikidata.org/entity/Q412443,risperidone,drug,can be treated by
http://www.wikidata.org/entity/Q38404,autism,disease,http://www.wikidata.org/entity/Q412443,risperidone,drug,can be treated by
http://www.wikidata.org/entity/Q188638,mood disorders,disease,http://www.wikidata.org/entity/Q221174,topiramate,drug,can be treated by
http://www.wikidata.org/entity/Q181257,prostate cancer,disease,http://www.wikidata.org/entity/Q412963,cabazitaxel,drug,can be treated by
http://www.wikidata.org/entity/Q181257,prostate cancer,disease,http://www.wikidata.org/entity/Q412939,estramustine,drug,can be treated by
http://www.wikidata.org/entity/Q83030,dementia,disease,http://www.wikidata.org/entity/Q412443,risperidone,drug,can be treated by
http://www.wikidata.org/entity/Q178190,obsessive-compulsive disorder,disease,http://www.wikidata.org/entity/Q411932,(S)-duloxetine,drug,can be treated by
http://www.wikidata.org/entity/Q631361,diabetic retinopathy,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q188638,mood disorders,disease,http://www.wikidata.org/entity/Q411932,(S)-duloxetine,drug,can be treated by
http://www.wikidata.org/entity/Q935129,postpartum depression,disease,http://www.wikidata.org/entity/Q411932,(S)-duloxetine,drug,can be treated by
http://www.wikidata.org/entity/Q945238,peripheral neuropathy,disease,http://www.wikidata.org/entity/Q411932,(S)-duloxetine,drug,can be treated by
http://www.wikidata.org/entity/Q7140388,focal epilepsy,disease,http://www.wikidata.org/entity/Q407241,phenobarbital,drug,can be treated by
http://www.wikidata.org/entity/Q7331102,alcohol abuse,disease,http://www.wikidata.org/entity/Q409665,disulfiram,drug,can be treated by
http://www.wikidata.org/entity/Q180614,melanoma,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q220193,premenstrual syndrome,disease,http://www.wikidata.org/entity/Q284321,mefenamic acid,drug,can be treated by
http://www.wikidata.org/entity/Q1266519,corneal neovascularization,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q1164529,renal cell carcinoma,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q298230,esophagitis,disease,http://www.wikidata.org/entity/Q286846,pantoprazole,drug,can be treated by
http://www.wikidata.org/entity/Q190564,Huntington's disease,disease,http://www.wikidata.org/entity/Q413050,tetrabenazine,drug,can be treated by
http://www.wikidata.org/entity/Q131755,bipolar disorder,disease,http://www.wikidata.org/entity/Q412443,risperidone,drug,can be treated by
http://www.wikidata.org/entity/Q191779,Tourette syndrome,disease,http://www.wikidata.org/entity/Q413050,tetrabenazine,drug,can be treated by
http://www.wikidata.org/entity/Q486092,anaplastic astrocytoma,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q62736,osteoarthritis,disease,http://www.wikidata.org/entity/Q411412,rofecoxib,drug,can be treated by
http://www.wikidata.org/entity/Q133823,migraine,disease,http://www.wikidata.org/entity/Q218820,zolmitriptan,drug,can be treated by
http://www.wikidata.org/entity/Q504775,bladder cancer,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,disease,http://www.wikidata.org/entity/Q221174,topiramate,drug,can be treated by
http://www.wikidata.org/entity/Q177190,sleep disorder,disease,http://www.wikidata.org/entity/Q218842,zolpidem,drug,can be treated by
http://www.wikidata.org/entity/Q221668,urinary tract infection,disease,http://www.wikidata.org/entity/Q281082,nalidixic acid,drug,can be treated by
http://www.wikidata.org/entity/Q133823,migraine,disease,http://www.wikidata.org/entity/Q219957,zonisamide,drug,can be treated by
http://www.wikidata.org/entity/Q693519,essential tremor,disease,http://www.wikidata.org/entity/Q221174,topiramate,drug,can be treated by
http://www.wikidata.org/entity/Q608085,photodermatitis,disease,http://www.wikidata.org/entity/Q284959,4-aminobenzoic acid,drug,can be treated by
http://www.wikidata.org/entity/Q815819,atrial fibrillation,disease,http://www.wikidata.org/entity/Q410237,clopidogrel,drug,can be treated by
http://www.wikidata.org/entity/Q593958,transient cerebral isolation,disease,http://www.wikidata.org/entity/Q410237,clopidogrel,drug,can be treated by
http://www.wikidata.org/entity/Q170990,arthritis,disease,http://www.wikidata.org/entity/Q411932,(S)-duloxetine,drug,can be treated by
http://www.wikidata.org/entity/Q7331102,alcohol abuse,disease,http://www.wikidata.org/entity/Q410011,ondansetron,drug,can be treated by
http://www.wikidata.org/entity/Q18553762,migraine with aura,disease,http://www.wikidata.org/entity/Q221174,topiramate,drug,can be treated by
http://www.wikidata.org/entity/Q7331102,alcohol abuse,disease,http://www.wikidata.org/entity/Q409587,naltrexone,drug,can be treated by
http://www.wikidata.org/entity/Q9303627,brain cancer,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q3658562,non-small-cell lung carcinoma,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q6084258,islet cell carcinoma,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,disease,http://www.wikidata.org/entity/Q411932,(S)-duloxetine,drug,can be treated by
http://www.wikidata.org/entity/Q4160985,diabetic polyneuropathy,disease,http://www.wikidata.org/entity/Q409672,(RS)-citalopram,drug,can be treated by
http://www.wikidata.org/entity/Q7331102,alcohol abuse,disease,http://www.wikidata.org/entity/Q409672,(RS)-citalopram,drug,can be treated by
http://www.wikidata.org/entity/Q18553444,nicotine dependence,disease,http://www.wikidata.org/entity/Q409672,(RS)-citalopram,drug,can be treated by
http://www.wikidata.org/entity/Q3242950,kidney cancer,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q7140388,focal epilepsy,disease,http://www.wikidata.org/entity/Q221174,topiramate,drug,can be treated by
http://www.wikidata.org/entity/Q18555095,infantile epileptic encephalopathy,disease,http://www.wikidata.org/entity/Q221174,topiramate,drug,can be treated by
http://www.wikidata.org/entity/Q18558125,intracranial hypertension,disease,http://www.wikidata.org/entity/Q221174,topiramate,drug,can be treated by
http://www.wikidata.org/entity/Q18558125,intracranial hypertension,disease,http://www.wikidata.org/entity/Q410179,sodium thiopental,drug,can be treated by
http://www.wikidata.org/entity/Q18555117,opiate dependence,disease,http://www.wikidata.org/entity/Q409587,naltrexone,drug,can be treated by
http://www.wikidata.org/entity/Q19000444,neurotic disorder,disease,http://www.wikidata.org/entity/Q409595,isocarboxazid,drug,can be treated by
http://www.wikidata.org/entity/Q172941,peptic ulcer disease,disease,http://www.wikidata.org/entity/Q411917,glycopyrrolate,drug,can be treated by
http://www.wikidata.org/entity/Q41861,arterial hypertension,disease,http://www.wikidata.org/entity/Q221520,triamterene,drug,can be treated by
http://www.wikidata.org/entity/Q18554913,neuroendocrine carcinoma,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q895297,boutonneuse fever,disease,http://www.wikidata.org/entity/Q274515,chloramphenicol,drug,can be treated by
http://www.wikidata.org/entity/Q744387,Rocky Mountain spotted fever,disease,http://www.wikidata.org/entity/Q274515,chloramphenicol,drug,can be treated by
http://www.wikidata.org/entity/Q794086,hypokalemia,disease,http://www.wikidata.org/entity/Q221520,triamterene,drug,can be treated by
http://www.wikidata.org/entity/Q1813737,macular retinal edema,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q2739660,rectum cancer,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q3041498,eye disease,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q18554884,retinal vein occlusion,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q18553965,Kuhnt-Junius degeneration,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q18553565,gastrointestinal carcinoma,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q18554882,peritoneum cancer,disease,http://www.wikidata.org/entity/Q413299,bevacizumab,drug,can be treated by
http://www.wikidata.org/entity/Q1406803,tonic–clonic seizure,disease,http://www.wikidata.org/entity/Q221174,topiramate,drug,can be treated by
http://www.wikidata.org/entity/Q2165411,spondylitis,disease,http://www.wikidata.org/entity/Q412909,certolizumab pegol,drug,can be treated by
http://www.wikidata.org/entity/Q815819,atrial fibrillation,disease,http://www.wikidata.org/entity/Q412496,quinidine,drug,can be treated by
http://www.wikidata.org/entity/Q190805,heart disease,disease,http://www.wikidata.org/entity/Q412534,carvedilol,drug,can be treated by
http://www.wikidata.org/entity/Q7140388,focal epilepsy,disease,http://www.wikidata.org/entity/Q219957,zonisamide,drug,can be treated by
http://www.wikidata.org/entity/Q945238,peripheral neuropathy,disease,http://www.wikidata.org/entity/Q407541,fentanyl,drug,can be treated by
http://www.wikidata.org/entity/Q199804,chronic obstructive pulmonary disease,disease,http://www.wikidata.org/entity/Q221637,ambroxol,drug,can be treated by
http://www.wikidata.org/entity/Q181257,prostate cancer,disease,http://www.wikidata.org/entity/Q218507,zoledronic acid,drug,can be treated by
http://www.wikidata.org/entity/Q18556047,gastric adenocarcinoma,disease,http://www.wikidata.org/entity/Q412616,trastuzumab,drug,can be treated by
